@relation 'city_day-weka.filters.unsupervised.attribute.NumericCleaner-min1.0E-9-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C5-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C6-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C7-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C8-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C9-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C11-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C12-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C14-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C15-Lfirst-last-M-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C18-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C17-Llast-weka.filters.unsupervised.attribute.Remove-R17-18-weka.filters.unsupervised.attribute.NominalToBinary-R1-weka.filters.unsupervised.attribute.Remove-R1-2,5-7,9-10,12,14,16-18,20-21,23-25-weka.filters.unsupervised.attribute.NumericToNominal-R1-9-weka.filters.unsupervised.attribute.Remove-R18,20,22-weka.filters.unsupervised.attribute.ClassAssigner-Clast-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z50.0-no-replacement-V'

@attribute City=Amaravati {0,1}
@attribute City=Amritsar {0,1}
@attribute City=Chandigarh {0,1}
@attribute City=Delhi {0,1}
@attribute City=Gurugram {0,1}
@attribute City=Hyderabad {0,1}
@attribute City=Kolkata {0,1}
@attribute City=Patna {0,1}
@attribute City=Visakhapatnam {0,1}
@attribute Date date yyyy-MM-dd
@attribute PM2.5 numeric
@attribute PM10 numeric
@attribute NO numeric
@attribute NO2 numeric
@attribute NOx numeric
@attribute NH3 numeric
@attribute CO numeric
@attribute O3 numeric
@attribute Toluene numeric
@attribute AQI numeric
@attribute AQI_Bucket {Poor,'Very Poor',Severe,Moderate,Satisfactory,Good}

@data
0,0,0,0,0,1,0,0,0,2019-12-14,40.8,83.56,8.88,35.37,24.88,14.5,0.67,26.37,5.69,78,Satisfactory
1,0,0,0,0,0,0,0,0,2019-04-12,17.24,43.11,2.53,5.32,4.04,3.95,0.58,30.87,2.17,80,Satisfactory
1,0,0,0,0,0,0,0,0,2019-04-13,25.87,89,2.4,9.61,6.54,3.98,0.39,46.66,2.74,85,Satisfactory
0,0,0,0,1,0,0,0,0,2020-04-10,49.34,96.26,8.54,18.33,13.59,33.84,0.68,50.44,2.71,105,Moderate
0,0,0,0,0,1,0,0,0,2018-06-08,19.43,33.87,2.41,22.16,13.55,13.75,0.71,40.15,2.7,68,Satisfactory
0,0,0,1,0,0,0,0,0,2015-10-15,95.24,199.77,42.32,60.8,100.2,31.11,2.13,77.91,20.03,218,Poor
0,0,0,0,0,0,0,0,1,2018-01-18,83.42,168.22,22.29,56.14,47.89,14.19,1.33,43.42,5.85,189,Moderate
0,0,0,0,0,0,0,0,1,2018-07-28,35.58,108.84,8.78,35.59,26.06,9.96,0.53,19.99,11.46,113,Moderate
0,0,0,0,0,0,0,0,1,2017-02-21,61.52,116.64,13.59,34.28,29.23,10.79,1.24,28.19,10.47,158,Moderate
0,0,0,0,0,1,0,0,0,2016-10-26,61.11,105.64,11.8,60.83,19.19,47.92,0.33,38.81,1.83,107,Moderate
0,0,0,0,0,1,0,0,0,2018-08-21,10.08,23.02,5.47,19.61,14.4,14.88,0.25,14.24,1.95,34,Good
0,0,0,0,0,1,0,0,0,2017-05-20,41.91,143.04,4.73,48.49,12.84,22.07,0.11,36.62,0.91,126,Moderate
1,0,0,0,0,0,0,0,0,2019-04-23,24.68,132.02,8.38,29.05,22.21,3.97,0.58,23.73,3.95,124,Moderate
0,0,0,0,0,0,1,0,0,2019-06-16,31.52,60.8,5.08,14.72,17.01,3.76,0.38,43.72,5.2,79,Satisfactory
0,0,0,0,0,0,0,0,1,2019-03-27,24.5,76.36,12.35,33.42,27.82,6.14,0.68,12.09,3.53,71,Satisfactory
0,0,0,0,0,0,0,0,1,2016-11-15,68.7,106.53,3.72,26.07,16.54,12.74,1.13,70.65,6.77,150,Moderate
0,0,0,1,0,0,0,0,0,2015-09-09,58.48,195.05,20.38,36.2,55.36,22.77,1.02,68.21,7.63,238,Poor
0,0,0,0,0,1,0,0,0,2018-03-07,50.78,101.89,5.37,43.04,26.99,21.37,0.79,53.66,6.6,108,Moderate
0,0,0,0,0,0,0,0,1,2016-12-27,66.59,108.45,31.18,53.96,53.86,15.33,1.55,55.78,11.25,133,Moderate
0,0,0,0,0,1,0,0,0,2020-01-28,51.37,105.71,11.61,29.77,23.94,22.99,0.45,36.31,2.23,107,Moderate
0,0,0,0,1,0,0,0,0,2020-05-27,68.78,205.39,4.82,25.72,14.63,22.52,0.91,69.11,3.17,162,Moderate
0,1,0,0,0,0,0,0,0,2020-04-25,15.74,67.22,22.04,16.48,30.38,13.38,0.77,43.02,1.09,74,Satisfactory
0,0,0,0,0,1,0,0,0,2019-06-25,27,52.03,3.58,23.58,14.72,18.18,0.56,28.48,8.92,62,Satisfactory
0,0,0,0,0,1,0,0,0,2020-04-14,38.07,78.8,5.4,19.72,13.94,14.34,0.38,33.8,5.53,74,Satisfactory
0,0,0,0,0,0,0,0,1,2016-09-10,63.33,98.79,26.4,41.67,39.99,13.62,1.06,27.79,15.32,98,Satisfactory
0,0,0,0,0,0,0,0,1,2019-04-06,32.96,109.5,13.85,43.6,34.45,6.14,0.63,9.24,5.75,86,Satisfactory
0,0,0,1,0,0,0,0,0,2019-10-02,40.16,96.13,17.97,29.72,32.24,24.63,1.05,34.94,15.7,105,Moderate
0,0,0,1,0,0,0,0,0,2019-03-24,53.28,133.47,12.55,34.25,30.81,27.52,0.82,42.57,18.18,126,Moderate
0,0,0,0,0,0,0,0,1,2018-11-07,101.79,160.09,27.33,44.43,45.85,7.79,0.74,39.23,10.14,112,Moderate
1,0,0,0,0,0,0,0,0,2019-05-10,44.65,114.79,1.63,19.79,12,7.06,0.63,54.72,2.48,124,Moderate
0,0,0,0,0,0,0,0,1,2019-09-19,9.76,27.66,3.26,9.06,7.46,3.87,0.43,36.58,2.81,43,Good
1,0,0,0,0,0,0,0,0,2019-05-15,34.12,88.79,1.7,19.98,12.12,6.69,0.7,42.21,1.32,109,Moderate
0,0,0,0,0,1,0,0,0,2016-05-21,32.82,71.8,5.54,16.81,17.74,34.21,0.48,16.96,0.5,105,Moderate
0,0,0,0,0,0,0,0,1,2019-10-17,7.02,20.34,7.31,24.67,19.06,1.3,0.56,26.63,8.84,48,Good
0,0,0,0,0,1,0,0,0,2016-11-03,61.75,97.54,9.6,23.49,9.26,20.77,0.35,58.34,1.68,104,Moderate
0,0,0,1,0,0,0,0,0,2020-05-15,47.44,101.93,6.76,23.45,18.9,27.39,0.84,53.08,12.6,125,Moderate
0,0,0,0,0,1,0,0,0,2016-04-11,46.8,100.44,7.67,34.5,28.29,18.48,1.24,44.25,4.09,99,Satisfactory
1,0,0,0,0,0,0,0,0,2019-05-21,24.95,74.2,1.86,20.68,12.51,3.36,0.49,19.84,1.17,80,Satisfactory
0,0,0,1,0,0,0,0,0,2020-05-05,56.24,115.91,13.93,21.36,24.06,30.86,0.87,52.12,14.92,117,Moderate
0,0,0,0,0,1,0,0,0,2019-04-29,39.66,98.53,3.67,26.75,16.3,12.63,0.63,48.48,5.41,103,Moderate
0,0,0,0,0,1,0,0,0,2015-10-24,133.6,104.98,2.98,0.85,2.7,11.17,1.05,44.17,6.9,185,Moderate
0,0,0,0,0,1,0,0,0,2018-12-10,77.94,132.25,4.06,30.74,18.63,10.81,0.63,36.29,6.15,161,Moderate
1,0,0,0,0,0,0,0,0,2019-05-27,38.88,86.09,1.31,18,10.69,4.51,0.47,51.56,1.27,106,Moderate
1,0,0,0,0,0,0,0,0,2019-05-28,36.31,77.21,1.47,18.03,10.88,4.47,0.52,42.23,1.09,85,Satisfactory
0,0,0,0,0,1,0,0,0,2018-04-25,35.61,86.24,2.81,29.59,17.69,15.82,0.6,53.56,2.68,104,Moderate
0,0,0,0,0,0,0,0,1,2018-07-24,41.99,137.9,9.11,38.59,27.93,11.81,0.58,18.61,10.04,127,Moderate
0,0,0,1,0,0,0,0,0,2018-08-18,32.11,77.4,12.87,26.17,26.14,32.83,0.88,30.9,31.04,90,Satisfactory
0,0,0,1,0,0,0,0,0,2019-05-13,170.81,351.28,19.85,50.88,44.98,36.48,1.51,67.84,24.54,376,'Very Poor'
0,0,0,0,0,1,0,0,0,2016-03-11,63.93,96.69,8.2,16.48,23.29,10.31,1.11,36.32,7.49,117,Moderate
0,0,0,0,0,1,0,0,0,2016-01-11,71.44,107.05,13.04,19.87,31.26,10.47,1.21,51.86,7.31,159,Moderate
1,0,0,0,0,0,0,0,0,2019-06-04,39.73,104.78,1.54,27.54,15.99,3.61,0.95,42.88,2.37,107,Moderate
0,0,0,0,0,0,0,0,1,2017-12-03,69.02,114.81,1.3,29.42,16.66,11.2,0.93,110.02,4.02,157,Moderate
0,0,0,1,0,0,0,0,0,2018-03-02,139.18,253.32,46.05,50.64,78.23,48.86,1.64,45.55,4.5,300,Poor
0,0,0,0,0,1,0,0,0,2017-07-28,12.62,41.75,9.44,14.04,7.7,5.12,0.17,26.67,0.96,56,Satisfactory
0,0,0,0,0,1,0,0,0,2019-01-05,73.03,140.13,7.3,50.4,32.05,17.23,0.78,40.43,10.09,148,Moderate
0,0,1,0,0,0,0,0,0,2020-06-30,20.28,45.56,1,7.36,4.62,47.19,0.3,35.69,8.15,71,Satisfactory
0,0,0,0,0,0,0,0,1,2016-12-06,43.18,77.91,4.38,28.66,18.28,11.01,1,76.9,6.39,113,Moderate
0,0,0,0,0,0,0,0,1,2019-05-15,45,113.4,5.28,4.13,6.02,7.08,0.9,23.34,3.35,116,Moderate
0,0,0,0,0,0,0,0,1,2020-02-29,51.92,131.04,2.54,37.25,21.61,11.58,0.95,20.4,10.03,119,Moderate
0,0,0,0,0,0,1,0,0,2020-03-18,77.16,148.45,18.82,42.14,61.03,25.06,0.93,55.84,19.49,156,Moderate
0,0,0,0,0,0,1,0,0,2019-07-12,29.63,57.5,6.38,20.11,23.87,21.76,0.44,29.95,10.67,66,Satisfactory
0,0,1,0,0,0,0,0,0,2020-05-16,20.83,58.34,2.14,12.38,8.18,41.37,0.58,36.18,0.92,60,Satisfactory
0,0,0,0,0,0,0,0,1,2018-07-10,30.08,82.39,10.04,38.24,28.5,10.28,0.47,17.19,10.35,91,Satisfactory
0,0,0,0,0,0,0,0,1,2017-04-02,32.45,103.49,11.54,16.13,17.96,7.34,1.12,12.39,8.49,106,Moderate
0,0,0,1,0,0,0,0,0,2018-07-20,37.26,80.33,12.22,33.46,30.45,38.54,0.89,24.18,30.82,90,Satisfactory
0,0,0,0,0,0,0,0,1,2019-11-28,44.67,80.81,3.12,29.73,18.36,8.41,0.64,63.97,9.32,111,Moderate
0,0,0,0,0,1,0,0,0,2018-04-18,37.19,92.25,5.22,35.18,22.78,17.25,0.61,45.82,6.12,93,Satisfactory
0,0,1,0,0,0,0,0,0,2019-10-13,57.61,112.63,15.52,4.3,14.77,6.21,0.71,19.64,0.96,98,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-08,56.44,94.22,9.91,15.27,15.03,37.51,0.67,10.93,0.24,91,Satisfactory
0,0,0,0,0,0,0,1,0,2020-02-01,84.7,156.88,41.1,45.34,84.26,33.67,1.03,16.57,7.65,204,Poor
1,0,0,0,0,0,0,0,0,2019-06-24,15.93,32.7,1.43,20.53,12.15,5.4,0.43,42.92,1.04,53,Satisfactory
0,0,0,0,0,1,0,0,0,2017-02-21,53.34,144.79,11.52,44.31,13.02,22.19,0.24,39.26,2.14,128,Moderate
0,0,0,1,0,0,0,0,0,2020-05-14,56.17,126.53,9.04,25.12,21.86,30.82,0.89,50.22,14.93,154,Moderate
0,0,0,1,0,0,0,0,0,2018-02-24,164.2,349.29,47.09,62.66,80.95,62.61,1.52,55.26,5.82,347,'Very Poor'
0,0,0,0,0,0,1,0,0,2020-02-25,82.03,136.88,24.71,53.5,78.26,35.78,0.75,16.49,21.46,237,Poor
0,0,0,0,0,0,0,0,1,2019-08-02,17.8,58.85,17.24,32.18,31.13,8.13,0.79,3.58,10.4,75,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-02,45.65,102.2,40.57,13.18,39.43,29.29,0.97,22.51,0.74,109,Moderate
0,1,0,0,0,0,0,0,0,2020-04-02,13.97,63.92,17.69,10.82,27.94,11.74,0.78,22.14,1.58,63,Satisfactory
0,0,0,0,0,0,0,0,1,2018-04-20,16.36,69.43,9.87,24.01,20.8,10.93,0.57,11.16,8.2,65,Satisfactory
0,0,1,0,0,0,0,0,0,2020-06-25,14.15,33.6,1.88,6.87,5.11,25.67,0.3,24.25,0.29,37,Good
0,0,0,1,0,0,0,0,0,2019-10-21,115.16,235,34.79,51.05,55.42,31.9,1.3,36.8,28.7,254,Poor
0,0,0,0,0,0,0,1,0,2020-02-25,42.9,83.39,39.94,33.22,68.27,28.29,0.79,14.24,7.5,111,Moderate
0,0,0,0,0,1,0,0,0,2016-10-06,15.29,52.36,13.83,47.47,16.72,14.01,0.1,20.62,0.2,56,Satisfactory
0,0,1,0,0,0,0,0,0,2019-12-02,78.39,120.04,11.61,11.11,14.88,5,0.61,11.23,0.31,122,Moderate
0,0,0,0,0,0,0,0,1,2020-01-30,45.58,105.92,16.23,45.59,33.98,11.03,1.03,24.76,9.71,105,Moderate
0,0,0,0,0,0,1,0,0,2020-04-26,15.74,27.95,3.86,8.54,12.4,12.13,0.34,48.65,5.36,59,Satisfactory
1,0,0,0,0,0,0,0,0,2019-07-11,11.17,25.03,5.24,26.2,18.29,2.44,0.34,26.88,1.2,40,Good
0,0,0,0,0,1,0,0,0,2016-03-04,63.29,99.76,5.44,12.41,16.46,10.27,1.08,44.08,5.7,117,Moderate
0,0,0,1,0,0,0,0,0,2019-01-08,156.26,242.02,31.32,48.95,54.76,49.69,1.31,27.37,24.24,340,'Very Poor'
0,0,0,0,0,1,0,0,0,2017-04-18,70.99,219.74,10.84,45.1,13.09,23.76,0.25,56.8,1.54,191,Moderate
0,0,0,0,0,1,0,0,0,2016-09-29,39.5,103.83,8.76,53.2,15.5,16.89,0.17,27.93,1.92,100,Satisfactory
0,0,0,0,0,0,0,0,1,2019-04-01,43.25,133.41,8.31,35.51,25.64,6.01,0.94,17.23,5.88,126,Moderate
0,0,0,0,0,0,0,0,1,2018-01-15,113.89,203.02,20.08,47.37,41.32,19.15,1.37,60.7,5.69,320,'Very Poor'
0,0,0,1,0,0,0,0,0,2017-09-26,66.12,114.15,23.12,27.52,18.35,34.54,0.6,30.45,1.38,131,Moderate
0,0,1,0,0,0,0,0,0,2019-11-05,53.96,115.54,7.09,6.08,9.39,6.12,0.54,17.46,4.62,148,Moderate
0,0,0,0,0,0,0,0,1,2019-03-31,44.75,133.71,18.2,45.4,38.95,7.48,0.88,8.84,4.71,110,Moderate
1,0,0,0,0,0,0,0,0,2019-07-21,14.72,22.46,1.25,4.64,3.56,4.81,0.49,34.63,0.98,45,Good
0,0,0,0,0,0,0,0,1,2020-02-16,52.52,111.72,2.44,39,22.19,12.92,0.99,18.46,16.7,120,Moderate
0,0,0,0,0,0,0,0,1,2018-05-04,22.42,81.52,8.05,40.78,28.23,9.49,0.46,23.02,17.25,84,Satisfactory
0,0,0,0,0,1,0,0,0,2019-02-01,66.44,115.34,3.97,45.36,27.13,17.81,0.64,34.07,11.14,131,Moderate
0,0,0,0,0,1,0,0,0,2018-09-17,35.58,61.65,4.05,22.67,14.98,18.61,0.41,24.49,9.79,85,Satisfactory
0,0,0,0,0,0,1,0,0,2019-07-08,27.94,60.83,3.9,16.38,20.08,12.06,0.41,31.58,8.12,56,Satisfactory
0,0,0,1,0,0,0,0,0,2018-11-06,177.88,312.87,23.48,43.78,44.84,31.18,1.29,45.01,24.85,411,Severe
0,0,0,0,0,0,0,1,0,2020-01-05,76.02,106.78,29.64,23.89,52.81,26.89,1.37,15.59,0.82,183,Moderate
0,0,0,0,0,0,0,0,1,2018-02-21,72.27,183.23,24.48,49.32,46.12,11.02,0.81,32.77,13.37,156,Moderate
1,0,0,0,0,0,0,0,0,2019-08-02,6.85,13.3,1.61,1.52,1.86,2.44,0.46,18.07,0.26,68,Satisfactory
0,0,0,0,0,1,0,0,0,2018-06-22,21.26,45.55,2.2,28.03,16.4,13.37,0.49,25.78,7.48,56,Satisfactory
0,0,0,0,0,1,0,0,0,2020-07-01,26.83,66.5,2.94,27.18,16.13,9.32,0.43,13.2,16.51,48,Good
0,0,0,0,0,0,0,0,1,2017-12-08,60.98,112.99,3.86,44.64,26.84,12.06,1.04,77.73,4.78,155,Moderate
0,0,0,0,0,0,0,0,1,2019-11-01,78.9,144.14,22.21,40.43,39.56,17.77,1.06,33.46,12.84,163,Moderate
0,0,0,0,0,1,0,0,0,2017-07-20,6.54,16.81,5.06,9.5,4.58,4.54,0.14,26.17,0.58,48,Good
0,0,0,0,0,1,0,0,0,2019-11-22,76.7,143.27,5.09,40.26,25.3,11.35,0.76,29.72,16.56,161,Moderate
0,0,0,0,0,1,0,0,0,2018-02-20,47.64,101.62,4.48,41.75,25.68,20.08,0.74,50.85,10.52,103,Moderate
1,0,0,0,0,0,0,0,0,2019-08-11,16.6,47.35,2.07,6.74,5.37,6.66,0.6,31.28,0.94,76,Satisfactory
0,0,0,0,0,0,0,0,1,2020-04-27,10.47,40.29,3.4,21.59,12.95,6.5,0.11,20.53,5.06,31,Good
0,0,0,1,0,0,0,0,0,2019-04-29,84.04,274.83,33.17,52.04,53.91,27.82,1.33,50.32,31.9,256,Poor
0,0,0,0,0,0,0,0,1,2019-11-06,116.67,183.4,11.14,54.7,38.15,15.05,1.18,60.65,17.16,266,Poor
0,0,0,0,0,0,0,0,1,2018-12-15,78.08,168.15,4.05,19.55,13.69,11.99,0.72,88.9,5.03,171,Moderate
0,0,0,0,0,0,0,0,1,2020-02-18,42.44,107.09,2.38,42.49,24.13,11.36,1.04,14.48,12.08,111,Moderate
0,0,0,1,0,0,0,0,0,2018-11-14,136.2,225.77,41.75,59.36,67.48,53,1.68,31.95,42.88,361,'Very Poor'
0,0,0,0,0,1,0,0,0,2017-08-29,6.57,11.4,7.4,9.26,5.74,6.45,0.12,35.24,1.07,56,Satisfactory
0,0,0,0,0,0,0,0,1,2016-11-14,77.51,115.91,3.53,26.66,16.63,14.09,1.15,75.77,7.55,163,Moderate
0,0,0,0,0,0,0,0,1,2016-08-31,26.85,54.03,12.01,27.72,22.46,9.75,0.6,48.49,8.47,77,Satisfactory
0,0,0,0,0,0,0,0,1,2016-10-30,44.81,74.15,4.97,24.3,15.52,12.08,0.79,44.42,5.9,76,Satisfactory
0,0,0,0,0,0,0,0,1,2019-07-02,29.39,92.4,14.88,50.5,38.96,7.99,0.66,6.8,15.59,88,Satisfactory
1,0,0,0,0,0,0,0,0,2019-10-13,7.08,21.25,3.19,7.96,6.83,9.64,0.45,26.75,1.45,46,Good
0,0,0,0,0,0,0,0,1,2020-04-30,18.16,66.09,1.68,16.27,9.74,8.18,0.11,30.36,6.72,61,Satisfactory
0,0,0,1,0,0,0,0,0,2018-09-09,29.1,56.92,10.53,23.58,24.12,24.71,0.72,26.36,17.3,86,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-31,33.27,66.36,4.48,12.56,7.49,68.76,0.6,7.45,0.24,55,Satisfactory
0,0,0,0,0,1,0,0,0,2017-12-17,71.38,142.76,8.44,47.26,31.63,15.98,0.8,46.91,24.39,136,Moderate
0,0,0,0,0,0,1,0,0,2020-04-24,10.49,23.68,3.97,8.56,12.58,12.42,0.33,36.42,5.38,44,Good
0,0,0,1,0,0,0,0,0,2019-06-27,65.3,230.98,17.87,39.94,38.24,29.35,1.16,46.84,22.59,169,Moderate
1,0,0,0,0,0,0,0,0,2019-10-20,8.12,21.82,1.93,7.85,5.75,8.66,0.53,34.36,2,52,Satisfactory
0,0,0,0,0,1,0,0,0,2017-05-19,45.73,153.81,6.3,49.46,12.42,21.18,0.11,32.93,0.73,148,Moderate
1,0,0,0,0,0,0,0,0,2019-10-22,9.29,20.41,8.72,16.43,15.93,7.32,0.59,25.66,2.18,44,Good
0,0,0,0,0,1,0,0,0,2017-09-17,15.67,27.18,10.04,12.72,4.23,3.75,0.04,31.75,0.63,39,Good
0,0,0,0,0,1,0,0,0,2018-07-16,11.04,20,5.27,21.19,15.02,17.01,0.37,16.13,3.67,72,Satisfactory
0,0,0,0,0,0,0,0,1,2020-02-11,58.03,98.66,2.78,23.95,15,12.85,0.96,46.43,5.93,84,Satisfactory
0,0,0,0,0,0,0,0,1,2019-07-30,26.17,96.67,13.3,36.98,30.48,6.59,0.76,8.75,11.05,85,Satisfactory
0,0,0,1,0,0,0,0,0,2017-11-18,143.51,202.59,20.23,43.91,50.62,38.55,1.16,37.68,5.38,309,'Very Poor'
0,0,0,0,0,0,0,0,1,2017-01-17,68.03,111.45,21.88,68.69,50.86,14.33,1.54,67.78,7.06,137,Moderate
1,0,0,0,0,0,0,0,0,2019-10-29,19.51,39.12,3.98,13.01,10.25,8.33,0.65,29.36,3.84,48,Good
1,0,0,0,0,0,0,0,0,2019-10-30,18.54,35.57,6.02,13.63,12.23,8.18,0.62,28.76,2.33,48,Good
1,0,0,0,0,0,0,0,0,2019-10-31,12.01,28.41,7.47,13.82,13.43,6.44,0.64,25.6,4.01,45,Good
0,0,0,0,0,1,0,0,0,2018-05-29,34.68,91.62,3.27,28.48,17.59,12.87,0.64,46.07,7.43,84,Satisfactory
1,0,0,0,0,0,0,0,0,2019-11-02,18.41,39.48,7.8,11.45,12.51,7.12,0.6,31.08,1.6,49,Good
0,0,0,0,0,0,0,0,1,2018-10-05,57.35,154.36,22.65,42.21,40.86,24.63,0.57,21.5,11.53,130,Moderate
0,0,0,1,0,0,0,0,0,2019-04-27,73.06,301.82,15.19,39.8,34.4,28.15,1.05,52.16,23.25,248,Poor
0,0,0,0,0,0,0,0,1,2016-10-20,64.67,112.79,12.26,56.35,37.63,14.86,1.13,43.97,11.6,116,Moderate
0,0,0,0,0,1,0,0,0,2018-07-28,18.23,55.98,8.1,22.38,18.1,16.11,0.28,18.44,4.03,53,Satisfactory
0,0,0,0,0,1,0,0,0,2019-03-28,55.2,136.99,3.57,40.49,24.28,15.37,0.74,36.1,19.35,114,Moderate
0,0,0,0,0,0,0,0,1,2017-01-02,38.25,77.84,4.34,33.05,19.33,11.28,1.1,49.63,7,102,Moderate
0,0,0,0,0,1,0,0,0,2020-04-29,16.03,37.73,7.11,22.21,16.46,10.4,0.41,29.77,4.17,51,Satisfactory
1,0,0,0,0,0,0,0,0,2019-11-10,51.46,82.75,1.84,12.24,8.01,11.48,0.64,44.89,2.46,126,Moderate
0,0,0,0,0,0,0,0,1,2020-01-09,73.62,209.75,37.52,58.59,61.67,13.77,1.27,45.51,16.09,153,Moderate
0,0,0,0,0,0,0,1,0,2020-02-18,78.63,182.42,46.99,63.36,108.66,33.3,1.1,21.54,7.22,184,Moderate
0,0,0,0,0,1,0,0,0,2019-05-29,52.22,148.7,3.2,41.52,24.53,18.68,0.79,47.71,20.27,124,Moderate
0,1,0,0,0,0,0,0,0,2020-04-26,14.78,54.18,19.74,15.44,29.59,12.11,0.69,43.02,1.1,60,Satisfactory
0,0,0,1,0,0,0,0,0,2020-06-15,48.69,120.23,7.8,25.95,21.79,35.38,0.88,48.39,16.58,130,Moderate
1,0,0,0,0,0,0,0,0,2019-11-16,64.88,104.25,2.5,15.42,10.32,11.54,1.04,47.96,4.66,115,Moderate
0,0,0,1,0,0,0,0,0,2020-03-11,55.19,112.57,10.1,29.76,24.99,32.88,0.76,42.36,12.04,128,Moderate
1,0,0,0,0,0,0,0,0,2019-11-18,42.45,72.25,2.7,14.32,9.89,10.74,0.81,37.44,2.7,90,Satisfactory
0,0,0,1,0,0,0,0,0,2019-05-21,77.78,194.58,20.21,47.58,44.25,32.12,1.21,55.06,22.84,206,Poor
0,0,0,0,0,0,0,0,1,2019-03-11,21.22,93.11,16.6,42.49,36.09,7.21,0.83,9.42,2.28,74,Satisfactory
0,0,0,0,0,1,0,0,0,2019-08-18,29.92,96.6,8.22,32.88,23.36,19.28,0.42,14.02,7.67,89,Satisfactory
0,0,0,0,0,1,0,0,0,2015-10-13,58.05,109.03,3.31,3.46,5.84,7.43,1.35,31.12,14.94,125,Moderate
0,0,0,0,0,1,0,0,0,2017-11-29,66.49,122.5,7.04,45.7,29.33,13.66,0.81,67.32,16.61,164,Moderate
0,0,0,1,0,0,0,0,0,2019-10-19,76.77,174.84,31.61,51.37,53.94,33.65,1.18,43.23,33.23,170,Moderate
0,0,0,0,0,1,0,0,0,2017-03-17,54.73,118.8,12.86,45.98,14.49,21.57,0.16,39.39,2.51,97,Satisfactory
0,0,0,1,0,0,0,0,0,2017-10-12,106.85,186.91,21.91,31.1,12.39,44.32,0.33,35.14,2.56,211,Poor
1,0,0,0,0,0,0,0,0,2019-11-27,68.76,109.47,2.82,21.1,13.61,11.88,0.92,55.76,6.18,151,Moderate
1,0,0,0,0,0,0,0,0,2019-11-28,57.83,88.67,2.46,14.13,9.61,10.05,0.78,51.67,2.13,121,Moderate
0,0,0,0,0,0,0,0,1,2018-08-08,39.1,82.99,16.86,41.31,35.68,9.07,0.6,8.57,13.38,73,Satisfactory
0,0,0,0,0,0,0,0,1,2018-07-05,24.36,91.04,2.81,41.02,23.76,9.97,0.43,16.46,12.41,100,Satisfactory
1,0,0,0,0,0,0,0,0,2019-12-02,55.72,86.96,2.85,13.9,9.8,14.4,0.7,42.3,1.95,98,Satisfactory
1,0,0,0,0,0,0,0,0,2019-12-03,63.99,97.97,2.93,14.49,10.18,17.28,0.72,43.47,2,100,Satisfactory
0,0,0,1,0,0,0,0,0,2018-07-09,70.48,169.96,9.06,35.14,28.69,55.38,0.93,54.8,20.19,168,Moderate
1,0,0,0,0,0,0,0,0,2019-12-05,82.76,122.21,3.15,22.64,14.7,18.82,0.78,55.26,8.1,160,Moderate
0,0,0,0,0,0,0,0,1,2018-07-27,35.02,127.79,10.73,38.7,29.3,8.57,0.55,13.41,18.93,125,Moderate
0,0,0,0,0,0,0,0,1,2019-08-03,25.11,49.19,32.58,45.85,50.87,8.68,0.84,2.98,16.1,68,Satisfactory
0,0,0,0,0,1,0,0,0,2018-10-04,39.63,85.85,6.61,33.83,22.06,14.36,0.45,24.63,17.12,79,Satisfactory
0,0,0,0,0,0,0,0,1,2017-03-02,72.19,142.93,19.01,47.3,40.53,10.9,0.83,53.58,15.04,151,Moderate
1,0,0,0,0,0,0,0,0,2019-12-13,35.8,62.14,3.3,16.11,11.24,16.42,0.62,39.73,4.63,66,Satisfactory
0,0,0,0,0,0,0,1,0,2020-06-03,42.54,93.27,35.99,32.15,27.13,11.28,0.78,38.16,5,111,Moderate
