@relation 'city_day-weka.filters.unsupervised.attribute.NumericCleaner-min1.0E-9-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C5-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C6-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C7-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C8-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C9-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C11-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C12-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C14-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C15-Lfirst-last-M-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C18-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C17-Llast-weka.filters.unsupervised.attribute.Remove-R17-18-weka.filters.unsupervised.attribute.NominalToBinary-R1-weka.filters.unsupervised.attribute.Remove-R1-2,5-7,9-10,12,14,16-18,20-21,23-25-weka.filters.unsupervised.attribute.NumericToNominal-R1-9-weka.filters.unsupervised.attribute.Remove-R18,20,22-weka.filters.unsupervised.attribute.ClassAssigner-Clast'

@attribute City=Amaravati {0,1}
@attribute City=Amritsar {0,1}
@attribute City=Chandigarh {0,1}
@attribute City=Delhi {0,1}
@attribute City=Gurugram {0,1}
@attribute City=Hyderabad {0,1}
@attribute City=Kolkata {0,1}
@attribute City=Patna {0,1}
@attribute City=Visakhapatnam {0,1}
@attribute Date date yyyy-MM-dd
@attribute PM2.5 numeric
@attribute PM10 numeric
@attribute NO numeric
@attribute NO2 numeric
@attribute NOx numeric
@attribute NH3 numeric
@attribute CO numeric
@attribute O3 numeric
@attribute Toluene numeric
@attribute AQI numeric
@attribute AQI_Bucket {Poor,'Very Poor',Severe,Moderate,Satisfactory,Good}

@data
0,0,1,0,0,0,0,0,0,2019-10-05,25.9,77.68,9.62,4.75,10.27,5.9,0.44,17.33,2.27,72,Satisfactory
0,0,1,0,0,0,0,0,0,2019-10-06,38.69,82.66,10.07,4.05,10.31,6.01,0.49,15.07,1.45,83,Satisfactory
0,0,1,0,0,0,0,0,0,2019-10-07,53.09,112.6,8.63,5,9.58,5.96,0.51,17.72,0.65,94,Satisfactory
0,0,1,0,0,0,0,0,0,2019-10-08,43.67,104.59,10.14,4.64,10.57,5.99,0.61,13.96,0.92,106,Moderate
0,0,1,0,0,0,0,0,0,2019-10-09,53.12,120.09,17.13,5.73,16.77,6.57,0.85,16.92,1.07,108,Moderate
0,0,1,0,0,0,0,0,0,2019-10-10,56.82,121.89,13.25,6.53,13.7,6.21,0.74,19.27,0.99,117,Moderate
0,0,1,0,0,0,0,0,0,2019-10-11,50.45,106.22,13.64,6.51,14.27,6.27,0.74,11.03,0.86,107,Moderate
0,0,1,0,0,0,0,0,0,2019-10-12,58.03,106.62,13.94,5.64,14.67,6.25,0.72,26.84,0.89,107,Moderate
0,0,1,0,0,0,0,0,0,2019-10-13,57.61,112.63,15.52,4.3,14.77,6.21,0.71,19.64,0.96,98,Satisfactory
0,0,1,0,0,0,0,0,0,2019-10-16,83.96,151.62,17.66,6.6,17.59,6.62,1,19.99,0.57,158,Moderate
0,0,1,0,0,0,0,0,0,2019-10-17,80.65,133.85,16.88,7.57,17.78,6.95,0.88,22.35,0.55,187,Moderate
0,0,1,0,0,0,0,0,0,2019-10-18,56.2,108.33,12.07,5.93,12.92,6.42,0.61,24.06,0.35,122,Moderate
0,0,1,0,0,0,0,0,0,2019-10-19,51.84,109.52,14.08,5.48,14.22,6.49,0.62,18.3,0.4,110,Moderate
0,0,1,0,0,0,0,0,0,2019-10-20,53.9,111.12,10.73,5.4,11.43,6.04,0.59,18.54,0.29,105,Moderate
0,0,1,0,0,0,0,0,0,2019-10-21,53.79,117.94,11.51,5.22,11.97,6.14,0.54,19.03,0.3,111,Moderate
0,0,1,0,0,0,0,0,0,2019-10-22,47.72,106.01,10.27,4.3,10.48,6.15,0.54,22.98,1.08,108,Moderate
0,0,1,0,0,0,0,0,0,2019-10-23,46.9,108.1,18.05,5.96,17.37,6.75,0.73,16.13,2.45,104,Moderate
0,0,1,0,0,0,0,0,0,2019-10-24,71.66,130.66,21.97,7.38,21.56,7.01,0.91,15.62,3.91,110,Moderate
0,0,1,0,0,0,0,0,0,2019-10-25,92.3,159.18,17.22,7.59,17.86,6.61,0.99,17.21,8.64,190,Moderate
0,0,1,0,0,0,0,0,0,2019-10-26,104.11,150.29,12.26,6.84,13.52,6.22,0.82,18.17,6.19,231,Poor
0,0,1,0,0,0,0,0,0,2019-10-27,122.16,180.25,7.8,16.3,11.84,7.79,0.73,17.49,5.9,253,Poor
0,0,1,0,0,0,0,0,0,2019-10-28,154.85,224.22,33.17,13.6,33.08,27.94,0.82,16.2,6.21,335,'Very Poor'
0,0,1,0,0,0,0,0,0,2019-10-29,110.06,184.04,36.29,19.43,43.39,40.84,1.29,14.68,8.34,268,Poor
0,0,1,0,0,0,0,0,0,2019-10-30,108.09,181.54,17.27,11.43,20.99,22.6,1.01,22.36,7.81,270,Poor
0,0,1,0,0,0,0,0,0,2019-10-31,109.17,169.19,9.28,10.06,13.98,12.73,0.99,24.24,6.73,262,Poor
0,0,1,0,0,0,0,0,0,2019-11-01,112.71,190.12,7.24,13.46,14.1,12.82,0.89,26.53,6.82,270,Poor
0,0,1,0,0,0,0,0,0,2019-11-02,123.26,190.28,14.3,11.76,18.63,19.21,1.02,14.22,7.47,297,Poor
0,0,1,0,0,0,0,0,0,2019-11-03,135.98,215.41,4.69,8.11,5.18,5.93,0.98,18.42,7.34,283,Poor
0,0,1,0,0,0,0,0,0,2019-11-04,114.56,166.58,4.58,6.33,7.82,4.2,0.69,16.51,6.1,322,'Very Poor'
0,0,1,0,0,0,0,0,0,2019-11-05,53.96,115.54,7.09,6.08,9.39,6.12,0.54,17.46,4.62,148,Moderate
0,0,1,0,0,0,0,0,0,2019-11-06,58.85,125.5,15.47,7.78,13.85,17.58,1.02,9.64,7.38,117,Moderate
0,0,1,0,0,0,0,0,0,2019-11-07,46.3,84.99,15.71,9.68,14.7,17.99,0.79,7.92,6.04,100,Satisfactory
0,0,1,0,0,0,0,0,0,2019-11-08,45.3,72.48,38.26,8.67,35.9,7.29,0.74,9.4,4.68,82,Satisfactory
0,0,1,0,0,0,0,0,0,2019-11-15,96.95,162.86,4.57,17.22,13.93,1,0.85,12.77,5.61,245,Poor
0,0,1,0,0,0,0,0,0,2019-11-16,63.35,122.19,3.11,10.68,13.76,0.7,0.5,17.52,3.48,165,Moderate
0,0,1,0,0,0,0,0,0,2019-11-17,42.54,70.69,3.11,9.85,12.88,0.65,0.42,17.13,2.63,94,Satisfactory
0,0,1,0,0,0,0,0,0,2019-11-18,61.85,100.77,5.34,25.44,28.08,6.43,0.67,14.66,3.57,87,Satisfactory
0,0,1,0,0,0,0,0,0,2019-11-23,84.1,125.61,1.32,17.06,18.48,9.59,0.53,8.15,1.82,256,Poor
0,0,1,0,0,0,0,0,0,2019-11-24,44.9,76.48,2.6,18.03,20.07,5,0.45,8.99,1.92,107,Moderate
0,0,1,0,0,0,0,0,0,2019-11-25,46.55,93.05,17.99,51.27,68.73,5,0.87,7.16,2.25,80,Satisfactory
0,0,1,0,0,0,0,0,0,2019-11-26,61.28,138.26,16.84,48.98,66.05,5,0.84,4.22,2.31,111,Moderate
0,0,1,0,0,0,0,0,0,2019-11-27,32.56,64.7,18.8,52.22,70.53,5,0.85,5.34,2.22,88,Satisfactory
0,0,1,0,0,0,0,0,0,2019-11-28,42,74.34,28.32,29.43,51.8,5,0.85,5.92,1.73,100,Satisfactory
0,0,1,0,0,0,0,0,0,2019-11-29,50.57,91.07,40.39,8.06,36.97,5,0.88,7.12,0.67,95,Satisfactory
0,0,1,0,0,0,0,0,0,2019-11-30,55.52,105.75,27.53,10.22,27.17,5,0.77,8.14,0.45,92,Satisfactory
0,0,1,0,0,0,0,0,0,2019-12-01,59.05,98.34,8.75,12.28,13.41,5,0.73,10.13,0.41,107,Moderate
0,0,1,0,0,0,0,0,0,2019-12-02,78.39,120.04,11.61,11.11,14.88,5,0.61,11.23,0.31,122,Moderate
0,0,1,0,0,0,0,0,0,2019-12-03,81.14,140.46,25.39,15.46,27.98,5,0.77,12.77,0.39,166,Moderate
0,0,1,0,0,0,0,0,0,2019-12-04,91.88,171.84,59.58,13.5,52.75,24.2,1.3,12.55,0.86,199,Moderate
0,0,1,0,0,0,0,0,0,2019-12-06,77.58,135.81,44.31,10.6,41.3,44.06,0.96,9.78,0.65,186,Moderate
0,0,1,0,0,0,0,0,0,2019-12-07,69.8,133.11,43.97,12.89,42.09,49.26,1,8.77,0.64,139,Moderate
0,0,1,0,0,0,0,0,0,2019-12-08,69.48,111.77,33.52,14.4,33.18,40.21,0.87,10.45,0.48,142,Moderate
0,0,1,0,0,0,0,0,0,2019-12-09,97.55,196.46,29.9,21.94,34.45,36.14,0.92,8.56,0.46,157,Moderate
0,0,1,0,0,0,0,0,0,2019-12-10,90.07,153.17,27.56,20.88,32.57,35.75,0.86,8.73,0.43,218,Poor
0,0,1,0,0,0,0,0,0,2019-12-11,119.05,175.51,33.79,21.97,38.56,45.27,1.06,7.86,0.65,211,Poor
0,0,1,0,0,0,0,0,0,2019-12-12,108,141,34.59,23.28,40.18,47.58,1.01,8.47,0.63,307,'Very Poor'
0,0,1,0,0,0,0,0,0,2019-12-13,21.86,53.35,6.07,14.69,12.52,46.26,0.4,13.21,0.25,115,Moderate
0,0,1,0,0,0,0,0,0,2019-12-14,39,70.49,8.42,14.96,14.58,57.1,0.48,4.84,0.26,44,Good
0,0,1,0,0,0,0,0,0,2019-12-15,39.25,63.12,7.44,11.3,11.79,43.62,0.51,5.81,0.18,70,Satisfactory
0,0,1,0,0,0,0,0,0,2019-12-16,41.79,77.26,7.23,10.15,11.16,31.34,0.53,3.7,0.18,69,Satisfactory
0,0,1,0,0,0,0,0,0,2019-12-17,61.95,101.09,4.68,12.21,9.97,37.32,0.53,4.85,0.14,89,Satisfactory
0,0,1,0,0,0,0,0,0,2019-12-18,49.36,82.55,6.34,11.18,10.87,33.79,0.62,3.93,0.22,95,Satisfactory
0,0,1,0,0,0,0,0,0,2019-12-19,91.41,119.91,7.9,14.2,13.76,33.11,0.66,5.84,0.29,149,Moderate
0,0,1,0,0,0,0,0,0,2019-12-20,98.48,132.54,8.48,14.95,14.25,42.05,0.8,8.29,0.25,204,Poor
0,0,1,0,0,0,0,0,0,2019-12-21,68.55,119.96,5.88,11.44,10.79,40.98,0.8,8.99,0.21,199,Moderate
0,0,1,0,0,0,0,0,0,2019-12-22,46.06,87.11,2.7,11.25,8.04,36.8,0.62,11.38,0.13,101,Moderate
0,0,1,0,0,0,0,0,0,2019-12-23,41.79,83.61,6.97,12.09,11.87,40.76,0.66,8.97,0.22,80,Satisfactory
0,0,1,0,0,0,0,0,0,2019-12-24,67.27,132.94,10.35,13.21,15.23,36.41,0.72,8.48,0.21,110,Moderate
0,0,1,0,0,0,0,0,0,2019-12-25,35.08,65.55,3.48,9.79,7.92,26.09,0.49,9.85,0.11,96,Satisfactory
0,0,1,0,0,0,0,0,0,2019-12-26,38.86,79.99,2.22,10.41,7.23,22.17,0.49,10.21,0.11,69,Satisfactory
0,0,1,0,0,0,0,0,0,2019-12-27,61.39,131.32,3.7,14.23,10,25.4,0.58,6.78,0.18,97,Satisfactory
0,0,1,0,0,0,0,0,0,2019-12-28,77.1,156.58,12.15,11.78,14.9,25.82,0.69,6.12,0.24,127,Moderate
0,0,1,0,0,0,0,0,0,2019-12-29,58.68,99.91,11.84,12.41,16.18,24.38,0.77,9.04,0.24,149,Moderate
0,0,1,0,0,0,0,0,0,2019-12-30,72.34,140.37,38.14,16.28,36.66,26.86,1.04,6.52,5.1,102,Moderate
0,0,1,0,0,0,0,0,0,2019-12-31,77.06,145.42,49.23,14.74,48.79,24.95,1.24,6.62,0.42,206,Poor
0,0,1,0,0,0,0,0,0,2020-01-01,63.22,135.76,46.81,15.96,45.21,24.73,1.11,8.1,0.38,132,Moderate
0,0,1,0,0,0,0,0,0,2020-01-02,45.65,102.2,40.57,13.18,39.43,29.29,0.97,22.51,0.74,109,Moderate
0,0,1,0,0,0,0,0,0,2020-01-03,45.79,94.86,36.01,11.14,34.87,46.37,0.93,14.29,1.11,102,Moderate
0,0,1,0,0,0,0,0,0,2020-01-04,53.46,108.55,23.92,13.16,26.12,45.85,0.84,9.92,0.64,100,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-05,51.15,106.42,6.6,13.63,12.1,35.98,0.64,9.66,0.23,109,Moderate
0,0,1,0,0,0,0,0,0,2020-01-06,37.92,65.35,10.22,12.04,14.32,38.35,0.57,6.99,0.14,85,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-07,28.87,48.29,29.12,11.69,29.7,39.27,0.79,8.44,0.18,56,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-08,31.92,43.82,18.41,9.94,19.91,38.98,0.61,10.9,0.16,48,Good
0,0,1,0,0,0,0,0,0,2020-01-09,28.35,47.36,3.41,11.19,8.54,35.22,0.44,12.51,0.37,49,Good
0,0,1,0,0,0,0,0,0,2020-01-10,27.82,63.04,7.97,11.61,12.46,33.56,0.5,10.61,0.22,58,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-11,46.57,108.09,19.2,15.57,23.47,24.35,0.76,8.43,0.16,80,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-12,75.8,165.63,17.43,17.6,23.12,24.83,0.92,6.26,0.16,123,Moderate
0,0,1,0,0,0,0,0,0,2020-01-13,63.64,120.83,18.37,15.63,23.05,29.22,0.88,7.63,0.17,170,Moderate
0,0,1,0,0,0,0,0,0,2020-01-14,39.14,73.4,13.13,9.24,15.17,33.17,0.69,8.2,0.16,88,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-15,46.49,85.04,12.44,12.03,16.45,31.7,0.68,9.22,0.16,77,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-16,40.07,79.2,7.15,11.91,11.96,29.08,0.67,8.12,0.15,80,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-17,48.86,90.27,16.22,10.91,18.44,41.64,0.75,6.46,0.19,85,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-18,58.57,134,18.14,11.8,20.29,47.37,0.69,8.28,0.19,110,Moderate
0,0,1,0,0,0,0,0,0,2020-01-19,46.76,96.89,20.11,11.33,22.08,35.94,0.78,10.35,0.29,112,Moderate
0,0,1,0,0,0,0,0,0,2020-01-20,54.78,127.45,27.83,13.64,29.01,42.26,0.96,8.95,0.44,93,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-21,65.75,140.69,38.7,16.84,39.52,43.79,1.03,9.56,0.6,136,Moderate
0,0,1,0,0,0,0,0,0,2020-01-22,41.75,93.67,18.17,12.43,21.1,48.99,0.73,6.54,0.46,112,Moderate
0,0,1,0,0,0,0,0,0,2020-01-23,29.8,72.37,1.59,10.72,6.48,50.54,0.43,12.63,0.14,73,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-24,27.35,82.96,1.26,13.16,7.67,48.75,0.54,14.54,0.11,75,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-25,50.16,107.88,35.84,13.38,35.43,35.96,1.03,3.2,0.28,99,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-26,63.05,108.46,29.72,14.09,31.22,32.77,0.9,11.11,0.15,117,Moderate
0,0,1,0,0,0,0,0,0,2020-01-27,70.05,123.37,26.66,18.67,31.12,36.16,0.98,9.31,0.36,93,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-28,40.04,89.37,15.87,17.71,21.46,70.87,0.64,10.27,0.25,142,Moderate
0,0,1,0,0,0,0,0,0,2020-01-30,26.33,65.41,4.78,11.56,9.73,52.34,0.46,9.77,0.15,76,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-31,33.27,66.36,4.48,12.56,7.49,68.76,0.6,7.45,0.24,55,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-02,36.92,82.32,4.52,12.5,10,52.13,0.57,13.45,0.16,75,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-03,45.69,115.3,17.36,14.34,20.79,48.4,0.76,10.43,0.3,95,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-04,48.43,112.21,32.31,16.22,34.89,45.63,0.87,11.01,0.42,113,Moderate
0,0,1,0,0,0,0,0,0,2020-02-05,44.5,85.81,1.37,11.9,7.21,41.06,0.5,13.06,0.15,98,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-06,44.26,93.7,15.06,13.75,18.79,51.85,0.71,9.21,0.33,83,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-07,52.11,95.92,29.84,17.65,28.07,52.94,0.82,9.83,0.42,102,Moderate
0,0,1,0,0,0,0,0,0,2020-02-08,56.44,94.22,9.91,15.27,15.03,37.51,0.67,10.93,0.24,91,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-09,58.61,103.76,23.06,19.65,28.42,24.01,0.82,9.18,0.3,101,Moderate
0,0,1,0,0,0,0,0,0,2020-02-10,58.08,109.57,25.78,18.27,30.22,26.54,0.89,10.81,1.58,109,Moderate
0,0,1,0,0,0,0,0,0,2020-02-11,55.99,118.21,18.39,17.75,24.25,34.43,0.85,11.89,2.6,109,Moderate
0,0,1,0,0,0,0,0,0,2020-02-12,54.47,114.12,3.68,15.96,11.31,32.97,0.65,19.25,0.17,110,Moderate
0,0,1,0,0,0,0,0,0,2020-02-13,45.96,94.73,1.7,14.52,8.96,33.61,0.59,17.07,0.16,102,Moderate
0,0,1,0,0,0,0,0,0,2020-02-14,38.65,96.46,1.54,13.63,8.36,36.75,0.49,16.15,0.2,94,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-15,38.73,92.66,1.43,14.94,8.94,36.5,0.56,17.84,0.14,94,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-16,44.75,97.01,10.51,18.43,17.9,30.26,0.68,12.34,0.21,99,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-17,37.34,84.86,6.64,17.18,14.42,29.55,0.61,15.63,0.2,88,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-18,39.85,114.47,4.45,17.63,12.56,50.52,0.66,11.62,0.2,94,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-19,49.94,140.48,29.86,23.78,36.57,47.46,1,12.05,0.41,124,Moderate
0,0,1,0,0,0,0,0,0,2020-02-20,40.09,105.55,3.48,22.32,14.23,51.36,0.66,10.35,0.22,114,Moderate
0,0,1,0,0,0,0,0,0,2020-02-21,17.74,36.33,5.72,19.61,14.1,51.13,0.58,8.22,0.12,72,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-22,28.86,59.53,9.04,16.27,15.75,56.93,0.61,15.11,0.16,50,Good
0,0,1,0,0,0,0,0,0,2020-02-23,26.21,65.46,11.93,16.68,18.18,54.07,0.67,15.54,0.15,64,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-24,22.11,68.15,8.68,14.65,14.71,57.43,0.54,14.02,0.17,61,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-25,31.08,78.66,8.84,17.82,16.43,53.71,0.65,13.07,0.18,78,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-26,36.76,96.77,23.97,21.72,30.21,42.06,0.91,11.33,0.17,83,Satisfactory
0,0,1,0,0,0,0,0,0,2020-02-27,55.33,122.12,20.93,22.96,28.95,44.13,1.03,10.96,0.24,112,Moderate
0,0,1,0,0,0,0,0,0,2020-02-28,48.22,112.13,9.79,19.63,18.3,60.86,0.79,14.79,0.21,112,Moderate
0,0,1,0,0,0,0,0,0,2020-02-29,24.21,56.88,12.13,19.64,19.59,59.45,0.63,13.73,0.15,86,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-01,16.87,53.56,26.74,19.34,31.78,51.59,0.7,10.24,0.13,62,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-02,32.21,75.25,21.81,19.91,27.96,51.7,0.72,9.32,0.15,66,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-03,35.14,90.3,9.78,16.91,16.8,66.95,0.6,12.35,0.13,82,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-04,35.6,101.85,14.24,21.84,22.8,68.95,0.77,12.72,0.16,97,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-05,20.93,64.03,6.33,21.44,16.33,58.7,0.52,13.74,0.14,86,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-08,22.56,46.29,26.85,14.69,29.63,55.11,0.66,12.53,2.25,62,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-09,21.62,53.89,1.64,13.26,8.13,54.32,0.38,15.71,2.65,47,Good
0,0,1,0,0,0,0,0,0,2020-03-10,29.78,76.2,7.71,18.13,15.51,64.07,0.6,12.53,2.53,69,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-11,27.87,69.71,11.05,20.98,19.56,63.51,0.63,10.97,2.87,74,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-12,19.08,38.09,7.16,19.73,15.69,69.07,0.54,15.5,2.84,49,Good
0,0,1,0,0,0,0,0,0,2020-03-13,17.86,40.9,6.34,18.04,14.58,69.88,0.46,17.15,2.84,50,Good
0,0,1,0,0,0,0,0,0,2020-03-14,9.63,23.2,4.21,12.29,9.75,69.21,0.38,16.26,2.96,29,Good
0,0,1,0,0,0,0,0,0,2020-03-19,23.59,83.69,4.97,11.22,9.8,75.59,0.66,14.59,0.26,85,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-20,24.17,78.67,9.26,12.79,14.12,75.77,0.76,14.31,0.34,79,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-21,21.88,74.23,7.22,12.43,12.3,72.55,0.71,14.99,0.33,76,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-22,18.63,42.79,4.03,9.7,8.37,60.29,0.53,14.6,0.22,62,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-23,14.77,38.24,2.41,10.02,7.16,53.38,0.54,15.03,0.21,39,Good
0,0,1,0,0,0,0,0,0,2020-03-24,16.69,34.29,2.07,9.91,6.82,50.69,0.5,13.7,0.21,36,Good
0,0,1,0,0,0,0,0,0,2020-03-25,15.43,37.65,3.62,8.88,6.15,42.77,0.52,13.78,0.19,35,Good
0,0,1,0,0,0,0,0,0,2020-03-26,13.28,40.33,1.85,8.79,6.07,41.23,0.5,12.43,0.13,39,Good
0,0,1,0,0,0,0,0,0,2020-03-27,18.86,34.12,2.98,9.17,6.85,40.12,0.5,10.49,0.16,40,Good
0,0,1,0,0,0,0,0,0,2020-03-28,7.73,15.78,1.67,9.4,6.25,34.53,0.38,14.02,0.11,26,Good
0,0,1,0,0,0,0,0,0,2020-03-29,18.82,41.48,1.33,9.31,5.96,41.67,0.3,17.01,1.56,30,Good
0,0,1,0,0,0,0,0,0,2020-03-30,12.34,29.51,1.55,10.05,6.48,48.87,0.38,17.27,0.26,38,Good
0,0,1,0,0,0,0,0,0,2020-03-31,15.51,39.66,1.46,10.85,6.85,43.04,0.49,13.55,0.13,34,Good
0,0,1,0,0,0,0,0,0,2020-04-01,12.25,26.47,2.32,10.86,7.53,39.2,0.4,14.86,0.13,32,Good
0,0,1,0,0,0,0,0,0,2020-04-02,11.2,31.54,1.47,9.8,6.3,34.46,0.39,19.4,0.11,34,Good
0,0,1,0,0,0,0,0,0,2020-04-03,11.91,22.03,1.53,11.26,7.14,32.8,0.39,19.39,0.1,33,Good
0,0,1,0,0,0,0,0,0,2020-04-04,12.77,29.32,1.47,11.97,7.43,32.37,0.46,20.12,0.1,34,Good
0,0,1,0,0,0,0,0,0,2020-04-05,15.43,34.61,2.15,13.07,8.54,33.74,0.54,17.37,0.18,35,Good
0,0,1,0,0,0,0,0,0,2020-04-06,20.93,47.96,1.66,10.91,6.06,46,0.41,22.15,0.82,41,Good
0,0,1,0,0,0,0,0,0,2020-04-07,11.46,40.6,0.98,9.63,5.81,49.62,0.38,20.86,0.46,45,Good
0,0,1,0,0,0,0,0,0,2020-04-08,11.19,33.44,1.66,11.89,7.54,40.9,0.42,21.26,0.51,38,Good
0,0,1,0,0,0,0,0,0,2020-04-09,10,24.49,2.22,12.34,8.22,39.61,0.5,19.04,0.57,35,Good
0,0,1,0,0,0,0,0,0,2020-04-10,12.37,35.91,1.98,11.89,7.79,36.11,0.47,20.02,0.56,36,Good
0,0,1,0,0,0,0,0,0,2020-04-11,14.16,42.72,2.58,11.66,8.18,34.48,0.53,22.93,0.64,42,Good
0,0,1,0,0,0,0,0,0,2020-04-12,15.62,44.12,1.34,10.16,6.38,33.38,0.51,27.2,0.62,46,Good
0,0,1,0,0,0,0,0,0,2020-04-13,19.73,44.85,1.68,10.72,6.95,31.33,0.54,26.65,0.63,45,Good
0,0,1,0,0,0,0,0,0,2020-04-14,18.52,56.62,1.93,11.69,7.66,29.25,0.57,32.23,0.64,56,Satisfactory
0,0,1,0,0,0,0,0,0,2020-04-15,22.97,82.04,1.34,11.23,6.94,23.31,0.49,38.63,0.66,71,Satisfactory
0,0,1,0,0,0,0,0,0,2020-04-16,21.93,61.39,2.49,11.04,7.75,24.21,0.59,22.37,0.74,74,Satisfactory
0,0,1,0,0,0,0,0,0,2020-04-18,10.05,41.58,1.41,10.35,6.56,28.06,0.37,29.03,0.48,55,Satisfactory
0,0,1,0,0,0,0,0,0,2020-04-19,6.86,22.51,2.12,10.47,7.17,28.76,0.41,26.86,0.5,39,Good
0,0,1,0,0,0,0,0,0,2020-04-20,11.4,20.39,3.53,11.89,9.05,31.13,0.57,17.41,0.54,34,Good
0,0,1,0,0,0,0,0,0,2020-04-21,12.87,32.33,3.78,13.35,9.8,46.36,0.47,20.84,0.52,37,Good
0,0,1,0,0,0,0,0,0,2020-04-22,11.29,24.44,3.23,12.47,9.09,43.25,0.58,23.17,0.56,41,Good
0,0,1,0,0,0,0,0,0,2020-04-23,16.05,35.61,3.05,12.3,8.83,34.79,0.59,30.31,0.58,50,Good
0,0,1,0,0,0,0,0,0,2020-04-24,14.91,43.08,2.89,13.2,9.2,31.08,0.6,31.17,0.64,57,Satisfactory
0,0,1,0,0,0,0,0,0,2020-04-25,17.25,60.12,2.01,11.93,7.88,28.7,0.57,38.25,0.58,63,Satisfactory
0,0,1,0,0,0,0,0,0,2020-04-26,12.34,25.87,2.4,12.06,8.22,27.13,0.53,28.09,0.46,51,Satisfactory
0,0,1,0,0,0,0,0,0,2020-04-27,10.3,21.14,2.82,12.76,8.9,27.6,0.53,23.89,0.44,35,Good
0,0,1,0,0,0,0,0,0,2020-04-28,12.25,34.79,3.56,13.24,9.54,37.29,0.45,17.08,3.01,40,Good
0,0,1,0,0,0,0,0,0,2020-04-29,14.57,40.93,2.7,12.76,8.84,49.89,0.59,24.1,0.54,40,Good
